tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,latitude,longitude,date,temperature,humidity,precipitation,wind_speed,snowfall
567813046811525120,positive,0.6803,,,Virgin America,,SimplyImplicit,,0,@VirginAmerica I don’t use Passbook =/ I still love you though &lt;3 :) I’ll just use my email in the future.,"(34.0536909, -118.242766)",2015-02-17 14:29:14,"Los Angeles, CA",Central Time (US & Canada),34.05,-118.24,2015-02-17,2.5,38.0,0.0,17.3,0.0
567812402764374016,positive,1.0,,,Virgin America,,mynejas,,0,@VirginAmerica thanks for the free birthday points! y'all are ALL RIGHT with me!,"(37.8044557, -122.271356)",2015-02-17 14:26:40,"Oakland, CA",Pacific Time (US & Canada),37.8,-122.27,2015-02-17,-0.4,89.0,0.0,6.8,0.0
567811428779868160,neutral,0.6446,,0.0,Virgin America,,SimplyImplicit,,0,@VirginAmerica do you have an application for iOS? Was looking and only saw Virgin Mexico :( &lt;/3,"(34.0536909, -118.242766)",2015-02-17 14:22:48,"Los Angeles, CA",Central Time (US & Canada),34.05,-118.24,2015-02-17,-11.3,77.0,0.3,11.9,0.21
567807640660619267,neutral,0.6457,,,Virgin America,,ICEportal,,0,@VirginAmerica Good point!,"(26.0112014, -80.1494901)",2015-02-17 14:07:45,"Hollywood, FL",Eastern Time (US & Canada),26.01,-80.15,2015-02-17,-11.1,66.0,0.0,17.9,0.0
567807288192290816,neutral,0.6731,,,Virgin America,,EnonThaPhenom,,0,.@VirginAmerica I heard he has a virgin mobile hotspot ;),"(37.8044557, -122.271356)",2015-02-17 14:06:21,"Oakland, Ca",Pacific Time (US & Canada),37.8,-122.27,2015-02-17,-11.3,77.0,0.3,11.9,0.21
567806884191944705,positive,1.0,,,Virgin America,,Hakenson_LIOX,,0,@VirginAmerica Dad on Segway is the best part of this whole infographic!,"(42.3756401, -71.2358004)",2015-02-17 14:04:45,"Waltham, MA",Atlantic Time (Canada),42.38,-71.24,2015-02-17,0.0,62.0,0.0,28.3,0.0
567806467974365184,positive,1.0,,,Virgin America,,HereticPharaoh,,0,@VirginAmerica wifi AND better seating.,"(40.7215682, -74.047455)",2015-02-17 14:03:05,"Jersey City, New Jersey ",Eastern Time (US & Canada),40.72,-74.05,2015-02-17,0.0,62.0,0.0,28.3,0.0
567796863467839488,neutral,0.6831,,0.0,Virgin America,,judy_202,,0,@VirginAmerica how come ABC is the only one of the network channels you don't have?,"(38.8950368, -77.0365427)",2015-02-17 13:24:56,"Washington, DC",Eastern Time (US & Canada),38.9,-77.04,2015-02-17,-10.9,74.0,0.2,13.4,0.14
567792185832394752,negative,1.0,Customer Service Issue,0.7055,Virgin America,,reekyrocks,,0,@VirginAmerica started my flight with a scolding for using an overhead bin that was then offered to the person seated next to me.,"(34.0536909, -118.242766)",2015-02-17 13:06:20,"Los Angeles, CA",Pacific Time (US & Canada),34.05,-118.24,2015-02-17,0.0,62.0,0.0,28.3,0.0
567787873778278400,positive,0.6779999999999999,,0.0,Virgin America,,BrandonS002,,0,".@VirginAmerica not only was it great, but you return my calls the day after. Couldn't ask for more. #myVXexperience","(40.7127281, -74.0060152)",2015-02-17 12:49:12,New York City,Eastern Time (US & Canada),40.71,-74.01,2015-02-17,7.8,97.0,0.0,4.6,0.0
567770107062284288,negative,0.6515,Flight Booking Problems,0.3358,Virgin America,,paulhting,,0,@virginamerica Trying to make the change in advance (not just 24 hours prior)…tried it online earlier and it wanted $300 in change fees.,"(38.029306, -78.4766781)",2015-02-17 11:38:36,"Charlottesville, VA",Eastern Time (US & Canada),38.03,-78.48,2015-02-17,0.0,62.0,0.0,28.3,0.0
567769981128282113,positive,0.3516,,0.0,Virgin America,,onerockgypsy,,0,"@VirginAmerica so loyal that I'm driving to #NYC from #PA, to fly Virgin,  since you cut #Philly flights ;)","(40.6865211, -73.98033681194987)",2015-02-17 11:38:06,next city,Pacific Time (US & Canada),40.69,-73.98,2015-02-17,-6.2,74.0,0.0,14.0,0.0
567767269120688128,neutral,1.0,,,Virgin America,,paulhting,,0,@virginamerica Any way to change from Main Cabin to Main Cabin Select (on same flight) without paying a change fee penalty?,"(38.029306, -78.4766781)",2015-02-17 11:27:20,"Charlottesville, VA",Eastern Time (US & Canada),38.03,-78.48,2015-02-17,16.7,42.0,0.0,15.8,0.0
567762071258152960,positive,1.0,,,Virgin America,,onerockgypsy,,0,@VirginAmerica you guys are perfect as always! &lt;3 #WeRVirgin,"(40.6865211, -73.98033681194987)",2015-02-17 11:06:40,next city,Pacific Time (US & Canada),40.69,-73.98,2015-02-17,-8.9,22.0,0.0,16.8,0.0
567759012806029312,positive,1.0,,,Virgin America,,kellitweets,,0,@VirginAmerica thanks! Y'all have some of the best customer service left in the industry.,"(31.2638905, -98.5456116)",2015-02-17 10:54:31,Texas,Central Time (US & Canada),31.26,-98.55,2015-02-17,-6.2,25.0,0.0,11.2,0.0
567748973910163457,negative,0.6778,Bad Flight,0.6778,Virgin America,,tan_talize,,0,"@VirginAmerica mood lighting on point🙌 Reclining my seat, kickin up my feet💤","(33.28625436888771, -80.63957167566686)",2015-02-17 10:14:38,LA&OC,,33.29,-80.64,2015-02-17,18.7,91.0,0.3,9.7,0.0
567745903474540545,negative,0.3573,Late Flight,0.3573,Virgin America,,jonovoss,,0,@VirginAmerica my flight (6000) scheduled for 1pm departure still says on time but no plane at gate. Any update on how long of a delay?,"(38.8950368, -77.0365427)",2015-02-17 10:02:26,"Washington, DC",Atlantic Time (Canada),38.9,-77.04,2015-02-17,0.0,62.0,0.0,28.3,0.0
567744381432516608,negative,1.0,Customer Service Issue,0.6737,Virgin America,,texasjuls,,0,@VirginAmerica my group got their Cancelled Flightlation fees waived but I can't because my ticket is booked for 2/18? Your reps were no help either 😡,"(31.2638905, -98.5456116)",2015-02-17 09:56:23,Texas,Central Time (US & Canada),31.26,-98.55,2015-02-17,-4.6,78.0,0.0,14.7,0.0
567742578561650688,positive,1.0,,,Virgin America,,ryan_kravontka,,0,@VirginAmerica just got on the 1pm in Newark home to LA. Your folks at EWR are incredible #letsgohome,"(34.0536909, -118.242766)",2015-02-17 09:49:13,"Los Angeles, CA",Tijuana,34.05,-118.24,2015-02-17,-11.1,66.0,0.0,17.9,0.0
567742148603170816,neutral,1.0,,,Virgin America,,WWJAYD,,0,@VirginAmerica morning. If I have a question regarding elevate points &amp; flights can I DM you?,"(37.8986155, -122.0616824)",2015-02-17 09:47:31,"San Franciso, CA",Pacific Time (US & Canada),37.9,-122.06,2015-02-17,-4.2,86.0,0.0,18.7,0.07
567735941846937600,neutral,0.6694,,0.0,Virgin America,,waytogopdx,,0,@VirginAmerica still waiting to see  @Starryeyes_Dev_  😞,"(45.4206749, -122.670649)",2015-02-17 09:22:51,"Lake Oswego, Oregon",Pacific Time (US & Canada),45.42,-122.67,2015-02-17,18.7,91.0,0.3,9.7,0.0
567728227465310208,neutral,0.6376,,0.0,Virgin America,,Todd1HHD,,0,@VirginAmerica was wondering if you guys recieved my dm and we're able to potentially respond asap,"(41.8755616, -87.6244212)",2015-02-17 08:52:11,Chicago,Central Time (US & Canada),41.88,-87.62,2015-02-17,-4.2,86.0,0.0,18.7,0.07
567726092518031360,neutral,1.0,,,Virgin America,,PlayjtLV,,0,“@VirginAmerica: Book out of town with fares from $59/way (+restr). http://t.co/xRdTOV7nl8 http://t.co/4Y78byAckc” @JenniferDawnPro,"(36.1672559, -115.148516)",2015-02-17 08:43:42,"Las Vegas, NV",,36.17,-115.15,2015-02-17,18.7,91.0,0.3,9.7,0.0
570307876897628160,positive,1.0,,,United,,rdowning76,,0,@united thanks,"(39.7837304, -100.445882)",2015-02-24 11:42:48,usa,,39.78,-100.45,2015-02-24,6.9,91.0,0.4,25.2,0.0
570307847281614848,positive,1.0,,,United,,CoreyAStewart,,0,@united Thanks for taking care of that MR!! Happy customer.,"(37.5385087, -77.43428)",2015-02-24 11:42:41,"Richmond, VA",Eastern Time (US & Canada),37.54,-77.43,2015-02-24,16.0,71.0,0.0,17.4,0.0
570307109704900608,negative,1.0,Cancelled Flight,0.703,United,,CoralReefer420,,0,@united still no refund or word via DM. Please resolve this issue as your Cancelled Flightled flight was useless to my assistant's trip.,"(37.7884969, -122.3558473)",2015-02-24 11:39:45,"Bay Area, California ",Alaska,37.79,-122.36,2015-02-24,16.0,71.0,0.0,17.4,0.0
570306217001799680,negative,0.3475,Can't Tell,0.3475,United,,samidip,,0,@united Your ERI-ORD express connections are hugely popular .. now if only we could have an ERI-EWR hop! :),"(42.1294712, -80.0852695)",2015-02-24 11:36:12,"Erie, PA",Eastern Time (US & Canada),42.13,-80.09,2015-02-24,17.2,38.0,0.0,14.2,0.0
570304912468402177,negative,0.6667,Can't Tell,0.3333,United,,andycheco,,0,@united you think you boarded flight AU1066 too early? I think so.,"(40.7127281, -74.0060152)",2015-02-24 11:31:01,New York,Eastern Time (US & Canada),40.71,-74.01,2015-02-24,1.9,88.0,1.4,26.8,0.0
570302375510056960,neutral,0.6761,,0.0,United,,hmansfield,,0,"@united I understand, but it's tough when there is no way to get to the airport w/o serious risk of an accident. It's a steep price.","(40.6834349, -74.442653)",2015-02-24 11:20:56,"Berkeley Heights, NJ",Quito,40.68,-74.44,2015-02-24,11.5,86.0,0.0,27.4,0.0
570302023993831425,negative,0.6735,Bad Flight,0.3476,United,,slandail,,0,"@united Gate agent hooked me up with alternate flights. If you have a way to PREVENT the constant issues, that would rock.","(39.9622601, -83.0007065)",2015-02-24 11:19:32,"Columbus, Ohio",Eastern Time (US & Canada),39.96,-83.0,2015-02-24,-3.5,66.0,0.9,7.9,0.63
570299889688702976,positive,0.6634,,,United,,nydia376,,0,@united thanks,"(39.7837304, -100.445882)",2015-02-24 11:11:04,USA,,39.78,-100.45,2015-02-24,1.9,88.0,1.4,26.8,0.0
570299819610251265,positive,1.0,,,United,,BK_TheBri,,0,@united Thanks. It is on the same ticket.,"(45.5202471, -122.674194)",2015-02-24 11:10:47,"Portland, OR",,45.52,-122.67,2015-02-24,1.8,76.0,0.0,13.0,0.0
570299388670701568,neutral,0.67,,0.0,United,,LarkAfterDark,,0,@united why not? Is it a law or a policy?,"(40.2663107, -76.8861122)",2015-02-24 11:09:04,Harrisburg,,40.27,-76.89,2015-02-24,17.2,38.0,0.0,14.2,0.0
570299182310944768,negative,1.0,Flight Booking Problems,0.6816,United,,Ashley_Jeffris,,0,@united is the worst. Nonrefundable First class tickets? Oh because when you select Global/FC their system auto selects economy w/upgrade.,"(36.1672559, -115.148516)",2015-02-24 11:08:15,Las Vegas ,Eastern Time (US & Canada),36.17,-115.15,2015-02-24,-2.0,89.0,0.0,6.8,0.0
570298027103162368,neutral,0.6768,,0.0,United,,nydia376,,0,"@united no I don't, but I'm sure United have my info on its system.","(39.7837304, -100.445882)",2015-02-24 11:03:39,USA,,39.78,-100.45,2015-02-24,-2.0,89.0,0.0,6.8,0.0
570296556852789250,neutral,1.0,,,United,,nydia376,,0,"@united yes, David Allan send an email with this number (KMM24999563V99860L0KM) and case#8719519","(39.7837304, -100.445882)",2015-02-24 10:57:49,USA,,39.78,-100.45,2015-02-24,2.0,83.0,0.0,5.7,0.0
570294743684517888,positive,1.0,,,United,,Anntasia,,0,@united just wanted to let you know how wonderful Rosetta the gate agent was working flight 6457 Dan to Ase. Let her know she wasappreciated,"(39.3706975, -77.3925772)",2015-02-24 10:50:37,New Jersey/Maryland,Pacific Time (US & Canada),39.37,-77.39,2015-02-24,2.0,83.0,0.0,5.7,0.0
570294445020733440,neutral,1.0,,,United,,nydia376,,0,"@united yes, a paper voucher that I got on January 26th 2015","(39.7837304, -100.445882)",2015-02-24 10:49:25,USA,,39.78,-100.45,2015-02-24,2.0,83.0,0.0,5.7,0.0
570294205999939584,negative,1.0,Customer Service Issue,0.6703,United,,nydia376,,0,@united beginning of Feb I called United they said they would send another voucher by mail. Never got anything. #tiredofwaiting,"(39.7837304, -100.445882)",2015-02-24 10:48:28,USA,,39.78,-100.45,2015-02-24,0.2,84.0,0.0,10.1,0.0
570293957739081728,negative,1.0,Customer Service Issue,1.0,United,,nate2482,,0,"@United the internet is a great thing.  I am emailing executives in your company, maybe they will respond to me in a timely manner.","(39.2667309, -81.5620755)",2015-02-24 10:47:29,"Parkersburg, WV",Eastern Time (US & Canada),39.27,-81.56,2015-02-24,0.2,84.0,0.0,10.1,0.0
570293265221742594,neutral,1.0,,,United,,akobilarov,,0,"@united Do I need to use a Chase United Club pass for my 8yr old son, or can he come in with me on my pass?","(33.6874388, -80.4363743)",2015-02-24 10:44:44,South Carolina,Eastern Time (US & Canada),33.69,-80.44,2015-02-24,17.2,38.0,0.0,14.2,0.0
570291813912858625,negative,1.0,Can't Tell,0.7071,United,,Guggero,,0,"@united thats weak. See ya 👋
Hey @VirginAmerica !!","(40.7127281, -74.0060152)",2015-02-24 10:38:58,NYC,Eastern Time (US & Canada),40.71,-74.01,2015-02-24,0.2,84.0,0.0,10.1,0.0
570291642550386689,negative,1.0,Can't Tell,0.6614,United,,nydia376,,0,@united I flew back w other company since United didnt have an earlier flight,"(39.7837304, -100.445882)",2015-02-24 10:38:17,USA,,39.78,-100.45,2015-02-24,0.6,84.0,0.0,10.1,0.0
570291492545298432,neutral,1.0,,,United,,nydia376,,0,@united I lost a voucher that I was given in Miami aeroport on jan 26. I did not use it.,"(39.7837304, -100.445882)",2015-02-24 10:37:41,USA,,39.78,-100.45,2015-02-24,-4.5,83.0,0.0,9.5,0.0
570290993339244547,negative,1.0,Customer Service Issue,0.6459,United,,nate2482,,0,@united I sure did.   I had to drive a total of 3 hours to get my own bag.  I'd like to explain that debacle but no one wants to talk to me.,"(39.2667309, -81.5620755)",2015-02-24 10:35:42,"Parkersburg, WV",Eastern Time (US & Canada),39.27,-81.56,2015-02-24,17.2,38.0,0.0,14.2,0.0
570289557205327873,negative,1.0,longlines,0.6575,United,,CoachJoette,,0,@united why no preferred security line anymore. My TSA pre-check didn't pull on my @SilverAirways partner flight! #Platinum #spoiled,"(27.9477595, -82.458444)",2015-02-24 10:30:00,Tampa,,27.95,-82.46,2015-02-24,1.1,89.0,0.0,7.6,0.0
570288349392605186,negative,0.6495,Can't Tell,0.6495,United,,lotusfitness,,0,@united #Newarkliberty Airport need to indicate different gate#'s for terminals A&amp;C. #Flyingainteasy,"(38.8950368, -77.0365427)",2015-02-24 10:25:12,"Washington, DC",Eastern Time (US & Canada),38.9,-77.04,2015-02-24,12.9,85.0,0.0,26.4,0.0
570286882623369217,negative,1.0,Customer Service Issue,1.0,United,,nydia376,,0,@united How does United refuse to reissue a $400 lost voucher when their plane didn't take off due to mechanics? #badcustomerservice,"(39.7837304, -100.445882)",2015-02-24 10:19:22,USA,,39.78,-100.45,2015-02-24,15.3,61.0,0.0,11.9,0.0
570286565894828032,negative,0.6931,Can't Tell,0.3626,United,,OohLaLa09,,0,"@united also during the run I was instructed to do, I shattered my computer. http://t.co/oAflfr7WXB","(38.89384735, -76.98804281910948)",2015-02-24 10:18:07,DC,Eastern Time (US & Canada),38.89,-76.99,2015-02-24,17.4,38.0,0.0,17.3,0.0
570286100637466624,negative,1.0,Flight Attendant Complaints,0.3732,United,,OohLaLa09,,1,"@united yes, we've been with the agents for the last 50 minutes. One of the agents have been very rude, but thankfully Ladan has been nice.","(38.89384735, -76.98804281910948)",2015-02-24 10:16:16,DC,Eastern Time (US & Canada),38.89,-76.99,2015-02-24,2.0,83.0,0.0,5.7,0.0
570285610176532480,neutral,0.6492,,0.0,United,,cehertz,,0,@united that's right- with an overnight Miami.,"(44.472896500000004, -73.15146136645569)",2015-02-24 10:14:19,btv,,44.47,-73.15,2015-02-24,17.4,38.0,0.0,17.3,0.0
570285578563891200,neutral,0.6776,,0.0,United,,BK_TheBri,,0,@united Have clients with an 11 hr layover at IAH (during the day). Will they have to claim &amp; recheck luggage. Or will it be taken care of?,"(45.5202471, -122.674194)",2015-02-24 10:14:11,"Portland, OR",,45.52,-122.67,2015-02-24,16.0,71.0,0.0,17.4,0.0
570285115655348226,neutral,0.6523,,0.0,United,,Guggero,,0,@united i DMed you the details,"(40.7127281, -74.0060152)",2015-02-24 10:12:21,NYC,Eastern Time (US & Canada),40.71,-74.01,2015-02-24,-13.1,67.0,0.0,14.5,0.0
570284934771974144,negative,1.0,Flight Attendant Complaints,0.691,United,,fitztango,,0,"@united iah to charlotte. Baggage claim rep latrice h. #customerservice non existent, Ignored customer then inappropriately touched customer","(29.7589382, -95.3676974)",2015-02-24 10:11:38,"Houston, TX",,29.76,-95.37,2015-02-24,-16.5,80.0,0.4,9.2,0.28
570284312697765888,neutral,0.6629999999999999,,0.0,United,,F_U_ng,,0,"@united Kewl. Will also let them know the overhead bin over my row was ""Inop"". I love a good abbreve.","(34.0536909, -118.242766)",2015-02-24 10:09:10,Los Angeles,Pacific Time (US & Canada),34.05,-118.24,2015-02-24,17.4,38.0,0.0,17.3,0.0
570283571941924864,negative,1.0,Customer Service Issue,0.6806,United,,collegepathSS,,0,@united @UCtraveladvisor - I would have loved to respond to your website until I saw the really long form. In business the new seats are bad,"(39.5311222, -119.80956260652727)",2015-02-24 10:06:13,California/Nevada,Pacific Time (US & Canada),39.53,-119.81,2015-02-24,17.4,38.0,0.0,17.3,0.0
570283453750489088,negative,1.0,Cancelled Flight,0.6716,United,,kevintgarner,,0,@united A refund and flight vouchers or another flight on a different airline at your expense for today. 8 hour drive is very inconvenient,"(39.100105, -94.5781416)",2015-02-24 10:05:45,"Kansas City, MO",Central Time (US & Canada),39.1,-94.58,2015-02-24,-10.6,73.0,0.0,14.5,0.0
570279720937529345,positive,1.0,,,United,,sundialtours,,0,"@united ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/9v8tMUsJvU","(46.1882007, -123.8319802)",2015-02-24 09:50:55,"Astoria, OR",Tijuana,46.19,-123.83,2015-02-24,-13.1,67.0,0.0,14.5,0.0
570278024303775745,negative,1.0,Flight Booking Problems,0.6516,United,,SEGrower,,0,"@united No, I need you guys to not over book planes. It's not a concern, I'll just travel with someone else moving forward.","(38.8339578, -104.825348)",2015-02-24 09:44:10,"Colorado Springs, Colorado",Mountain Time (US & Canada),38.83,-104.83,2015-02-24,-9.6,58.0,0.0,15.6,0.0
570277667519332353,negative,1.0,Late Flight,0.6542,United,,cristobalwong,,0,@united A measly $50 e-certificate is not how you appreciate loyal customers after they wait 3hrs on the tarmac during UA1116. #unacceptable,"(37.7884969, -122.3558473)",2015-02-24 09:42:45,San Francisco Bay Area,,37.79,-122.36,2015-02-24,-10.6,73.0,0.0,14.5,0.0
570276377401827329,negative,1.0,Can't Tell,0.6684,United,,chrsmichaels,,0,@united rude rude,"(30.2711286, -97.7436995)",2015-02-24 09:37:38,"Austin, TX",Central Time (US & Canada),30.27,-97.74,2015-02-24,18.7,91.0,0.3,9.7,0.0
570275140157640704,negative,1.0,Lost Luggage,1.0,United,,johnkarpf,,0,@United  My bag is still in Colo Springs. I am disabled and have to search an unfamiliar airport and look for my bag. Not a good outcome,"(30.3321838, -81.655651)",2015-02-24 09:32:43,"Jacksonville, FL",Eastern Time (US & Canada),30.33,-81.66,2015-02-24,-4.5,86.0,0.0,13.5,0.07
570272997052805120,negative,1.0,Customer Service Issue,1.0,United,,johnkarpf,,0,@united No. Denver said they don't handle baggage that made it to Colo. Springs.  They gave me an 800 number to call. No help there either.,"(30.3321838, -81.655651)",2015-02-24 09:24:12,"Jacksonville, FL",Eastern Time (US & Canada),30.33,-81.66,2015-02-24,2.0,83.0,0.0,5.7,0.0
570271367519604737,neutral,1.0,,,United,,kevintgarner,,0,"@united Cancelled Flighted our flight, didn't rebook us on added flight, now have to drive from a Denver to KC....thanks!","(39.100105, -94.5781416)",2015-02-24 09:17:43,"Kansas City, MO",Central Time (US & Canada),39.1,-94.58,2015-02-24,-1.7,89.0,0.0,6.8,0.0
570269172774649856,negative,1.0,Can't Tell,0.3478,United,,LarkAfterDark,,2,@united wont transfer flight ticket to accompany an 11 yr old who's active military mom had to have emergency brain surgery? WOW!!,"(40.2663107, -76.8861122)",2015-02-24 09:09:00,Harrisburg,,40.27,-76.89,2015-02-24,17.3,38.0,0.0,17.3,0.0
570269103648350208,negative,1.0,Flight Booking Problems,1.0,United,,getmeontop,,0,@united @getmeontop 7 WEEKS Late FlightR AND I STILL HAVE NOT RECEIVED MY MILES FROM THE MileagePlus Gift Card $150 STARBUCKS CARD I HANDED OVER!!!,"(40.7077506400284, -74.01168580481301)",2015-02-24 09:08:44,Wall Street • Manhattan • NYC ,Eastern Time (US & Canada),40.71,-74.01,2015-02-24,17.4,30.0,0.0,12.3,0.0
570260984704700417,negative,1.0,Flight Attendant Complaints,1.0,United,,mbelliss,,0,@united silly I'm flying delta today. Your united club staff and attendants are surly and unhelpful and always seem bothered by pesky folk,"(38.2542376, -85.759407)",2015-02-24 08:36:28,Louisville,Alaska,38.25,-85.76,2015-02-24,12.0,35.0,0.0,15.2,0.0
570260383862108160,negative,0.6752,Flight Booking Problems,0.3468,United,,mattbunk,,0,@united What is your phone number. I can't find who to call about a flight reservation.,"(42.5803122, -83.0302033)",2015-02-24 08:34:05,"Sterling Heights, MI",Eastern Time (US & Canada),42.58,-83.03,2015-02-24,-7.4,76.0,0.0,9.7,0.0
570259632557395968,negative,0.6281,Customer Service Issue,0.3391,United,,AldenGlobe,,0,@united Mobile boarding pass disappeared from phone while standing in line to board. Second time this week... Hmm.,"(40.4848003, -106.831735)",2015-02-24 08:31:05,"Steamboat Springs, CO",Mountain Time (US & Canada),40.48,-106.83,2015-02-24,-8.3,72.0,0.0,18.3,0.0
570259311315836928,positive,1.0,,,United,,cehertz,,0,@united for the record- Rozana at Newark was lovely and helpful. #choosekind,"(44.472896500000004, -73.15146136645569)",2015-02-24 08:29:49,btv,,44.47,-73.15,2015-02-24,2.0,83.0,0.0,5.7,0.0
570257564023128064,neutral,0.6842,,,United,,CATTTastrophe,,0,@united dm these nuts,"(40.699627750000005, -73.98948849306723)",2015-02-24 08:22:52,nyc to la,,40.7,-73.99,2015-02-24,12.0,34.0,0.0,12.2,0.0
570251472203587584,positive,0.635,,0.0,United,,CoreyAStewart,,0,"@united Wow. What a deal. Again, 30+ plus seats available. Easy change to make a customer happy.","(37.5385087, -77.43428)",2015-02-24 07:58:40,"Richmond, VA",Eastern Time (US & Canada),37.54,-77.43,2015-02-24,-11.1,66.0,0.0,17.9,0.0
570250053710819328,neutral,1.0,,,United,,alex_nieves,,0,@united thanks for the info I already knew...,"(41.6500201, -72.7342163)",2015-02-24 07:53:02,Connecticut,Quito,41.65,-72.73,2015-02-24,-1.8,82.0,0.0,9.0,0.0
570249806540451843,negative,1.0,longlines,0.6951,United,,JohnJReid,,0,@united on 768 to Logan - boarding gong show due to lax carry on enforcement. Bins full of coats = no room for bags. U need a better system!,"(36.62593, -121.8169260491048)",2015-02-24 07:52:03,"Seaside, California",Pacific Time (US & Canada),36.63,-121.82,2015-02-24,-4.3,79.0,0.0,25.0,0.07
570247839563034624,neutral,0.6804,,0.0,United,,kelseyblack92,,0,@united is there an email address I can reach? Too long for a DM.,"(37.6056575, -82.3243095)",2015-02-24 07:44:14,Canada,Eastern Time (US & Canada),37.61,-82.32,2015-02-24,11.6,93.0,0.6,5.8,0.0
570247551368241153,negative,1.0,Customer Service Issue,0.6689,United,,Guggero,,0,@united disappointed that u didnt honor my $100 credit given to me for ur mistakes. Taking my business elsewhere  ✌️out.,"(40.7127281, -74.0060152)",2015-02-24 07:43:05,NYC,Eastern Time (US & Canada),40.71,-74.01,2015-02-24,0.7,82.0,0.0,9.0,0.0
570247428139569152,negative,1.0,Late Flight,0.6854,United,,Twist_OP,,0,@united ua1673 still waiting! Supposed to depart 9:08,"(43.411391, -106.280075)",2015-02-24 07:42:36,Midwest,Central Time (US & Canada),43.41,-106.28,2015-02-24,14.9,64.0,0.0,11.9,0.0
570245555064074240,negative,1.0,Flight Booking Problems,0.674,United,,fatwmnonthemtn,,0,@united What's going on with your website? I'm Flight Booking Problems three tickets today and I've been booted off the system umpteen times.,"(40.7182356, -74.3592296)",2015-02-24 07:35:09,"Summit, NJ",Central Time (US & Canada),40.72,-74.36,2015-02-24,17.4,38.0,0.0,17.3,0.0
570244711388065793,negative,1.0,Customer Service Issue,0.6669,United,,tuckerI84,,0,@united how do I get my account number if your website says email is unavailable?,"(40.7127281, -74.0060152)",2015-02-24 07:31:48,NYC,,40.71,-74.01,2015-02-24,-4.2,86.0,0.0,18.7,0.07
570243296741752832,neutral,0.6891,,0.0,United,,christinphillip,,0,@united So do I need to book two one ways in order for her to fly as an unaccompanied minor?,"(40.3496953, -74.6597376)",2015-02-24 07:26:11,"Princeton, NJ",Central Time (US & Canada),40.35,-74.66,2015-02-24,-15.9,38.0,0.0,6.4,0.0
570240043022991361,negative,1.0,Bad Flight,1.0,United,,campilley,,0,"@united @simonroesner you'll need to upgrade the seats too, even in economy plus it's like sitting on a concrete bench.","(40.704476, -74.01381414642856)",2015-02-24 07:13:15,Europe,Amsterdam,40.7,-74.01,2015-02-24,-8.3,72.0,0.0,18.3,0.0
570237629775675392,neutral,0.6051,,0.0,United,,brimalxx,,0,"@united bet you wont honour them, like mine ey","(42.9956397, -71.4547891)",2015-02-24 07:03:40,Manchester,,43.0,-71.45,2015-02-24,-13.1,67.0,0.0,14.5,0.0
570237261494792192,negative,1.0,Late Flight,1.0,United,,Twist_OP,,0,@united 2nd flight also delayed no pilots! But they boarded is so we can just sit here! #scheduling,"(43.411391, -106.280075)",2015-02-24 07:02:12,Midwest,Central Time (US & Canada),43.41,-106.28,2015-02-24,-13.1,67.0,0.0,14.5,0.0
570236221575704576,neutral,0.6349,,0.0,United,,Evan_Flay,,0,"@united I guess that's too much ask, huh?","(47.6038321, -122.330062)",2015-02-24 06:58:04,Seattle,Pacific Time (US & Canada),47.6,-122.33,2015-02-24,-13.1,67.0,0.0,14.5,0.0
570236138603950080,negative,0.6288,Bad Flight,0.6288,United,,Evan_Flay,,0,@united but it's hard to stay upset at someone when they at least TRY to show remorse.,"(47.6038321, -122.330062)",2015-02-24 06:57:44,Seattle,Pacific Time (US & Canada),47.6,-122.33,2015-02-24,-13.1,67.0,0.0,14.5,0.0
570236014238699521,negative,1.0,Customer Service Issue,0.6413,United,,Evan_Flay,,0,"@united By the way, a simple apology goes a long way, even if it's a hollow one. It's obvious that you don't care about me or my well-being,","(47.6038321, -122.330062)",2015-02-24 06:57:14,Seattle,Pacific Time (US & Canada),47.6,-122.33,2015-02-24,-10.6,73.0,0.0,14.5,0.0
570235698608869376,negative,1.0,Customer Service Issue,1.0,United,,Evan_Flay,,0,@united This isn't a one time thing either! It's a shocking pattern of repeated neglect and disrespect.,"(47.6038321, -122.330062)",2015-02-24 06:55:59,Seattle,Pacific Time (US & Canada),47.6,-122.33,2015-02-24,18.7,91.0,0.3,9.7,0.0
570235387009839104,negative,1.0,Customer Service Issue,0.6818,United,,Evan_Flay,,0,"@united It's an incredibly easy fix, but you would rather stay in your comfort zone, while I get forced out of mine.","(47.6038321, -122.330062)",2015-02-24 06:54:45,Seattle,Pacific Time (US & Canada),47.6,-122.33,2015-02-24,-3.5,87.0,0.0,13.0,0.0
570235195934117889,negative,1.0,Flight Attendant Complaints,0.385,United,,Evan_Flay,,0,@united ours in July. You have ZERO excuses for this. You have an out-of-date system that causes problems like this.,"(47.6038321, -122.330062)",2015-02-24 06:53:59,Seattle,Pacific Time (US & Canada),47.6,-122.33,2015-02-24,-6.2,25.0,0.0,11.2,0.0
